BuildingSF,SalePrice,YearBuilt,LandAreaSF,AvgUnitSF,Coverage,ImprovementRatio,MarketTime,NetIncome,NumberOf1BedroomsUnits,NumberOf2BedroomsUnits,NumberOf3BedroomsUnits,NumberOfOtherBedroomsUnits,NumberOfParkingSpaces,NumberOfStudiosUnits,ParkingRatio,UnitsPerAcre,LocationType,BuildingCondition,BuildingMaterials,PortfolioCounty,BusinessCenter,CommunityWideWiFi,CorporateSuites,DayCare,DisposalChutes,Elevator,EnergyStarLabeled,OnSiteRetail,PackageService,PetWashingStation,PropertyManageronSite,Sauna,Spa,StorageSpace,WiFi
54402,6240000,1988,23250,1065,0.822971779723366,71.99,95,106572,0,32.4400000000001,0,0,30,0,1.56,44,Urban,Good,Wood Frame,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
6242,2150000,1978,10003,812,0.403479440343225,60,103,106572,5,1,1,0,12,0,1.92,44,Suburban,Adequate,"",Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
19368,6200000,1976,35737,968,0.270982508028738,62.94,131,307945,8,10,2,0,20,0,2,44,Suburban,Adequate,"",Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
14056,4900000,1984,11426,1050,0.61685023387446,80.54,95,214130,14,0,0,0,18,0,1,44,Urban,Adequate,Masonry,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
72920.6800000001,29250000,1987,87456.32,1305,0.455166985756248,76.63,95,106572,5,32.4400000000001,7,0,89.4400000000001,0,2.04,44,Urban,Adequate,Wood Frame,Los Angeles,YES,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,YES,YES,NO,NO
28399,8600000,1989,28314,789,0.334322243413153,71.29,125,106572,0,32,3,0,70,0,2.46,53,Urban,Adequate,Wood Frame,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
22124,6500000,1985,22216,763,0.49793838563892,44.9,95,106572,1,24,0,0,26,3,1.18,54,Urban,Adequate,"",Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
15719,7e+06,1978,29621,953,0.265320315454005,40.16,95,106572,7,7,6,0,40,0,2.54,44,Urban,Needs Improvement,Wood Frame,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
22823,7575000,1986,23509,987,0.242673184004889,68,95,299970,0,25,0,0,50,0,2.19,44,Suburban,Adequate,Wood Frame,Los Angeles,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO
9348,2025000,1985,8699,812,0.537307338418095,63.57,37,110705,8,2,0,0,8,0,0.86,44,Urban,Adequate,Masonry,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
5792,2660000,1986,7126,812,0.406375378591427,41.75,44,129726,0,4,2,0,6,0,1.04,44,Urban,Adequate,Masonry,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
5384,1730000,1987,5554,812,0.484704441923693,48.39,42,86675,0,0,0,0,12,6,2.67,44,Urban,Adequate,"",Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
17096,5550000,1977,27186,812,0.314428902504823,85.07,72,207905,0,18,0,0,28,0,1.64,44,Suburban,Adequate,Wood Frame,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
6044,2e+06,1986,7044,625,0.429038799758989,67.81,41,89201,5,3,0,0,13,0,2.15,49,Urban,Adequate,Masonry,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
8000,3400000,1985,7841,700,0.51015202530354,83.27,88,68000,0,8,0,0,16,0,2,44,Urban,Good,"",Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
8208,2780000,1987,9981,850,0.411181656328681,44.44,98,116867,8,0,2,0,18,0,2.19,43,Urban,Adequate,Wood Frame,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
23092,9900000,2002,14810,793,0.779587317020472,72.36,95,445500,12,15,0,0,27,0,1.17,44,Urban,Adequate,Masonry,Los Angeles,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO
30018,9300000,1995,50094,1250,0.299616720565337,40.01,63,424760,10,19,4,0,48,0,2.6,44,Suburban,Adequate,Wood Frame,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
16508,5340000,1983,15429,812,0.470738388453085,78.43,95,106572,0,0,0,0,35,12,2.12,44,Urban,Adequate,"",Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
3700,1250000,1988,4792,638,0.386092328241089,41.67,174,32764,1,1,0,0,7,4,1.89,44,Suburban,Good,Wood Frame,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
5145,3250000,1986,2988,812,0.573921028466483,27.87,56,164265,1,0,2,0,4,0,0.77,44,Urban,"","",Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
33664,12497000,1982,87456.32,1035,0.148146129680602,69.5,95,106572,0,18,7,0,8,0,2.9888,44,Urban,Needs Improvement,Masonry,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
23936,10177000,1982,33541,450,0.278135546730588,85.07,95,106572,20,0,0,0,48,28,2.01,44,Urban,Adequate,Masonry,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO
15890,4036000,1982,15000,812,0.466132805049488,85.07,95,106572,12,0,0,0,8,0,1.25,44,Urban,Good,"",Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
5836,2350000,1988,9148,812,0.275810048537321,81.2,95,106572,8,1,0,0,3,0,1.25,44,Urban,Adequate,"",Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
5954,2190000,1985,16797,604,0.177236815533685,40,95,106572,7,3,0,0,16,0,2.9888,44,Urban,Good,Wood Frame,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
8957,3825000,1985,7058,812,0.634458881524651,80,143,152046,1,9,0,0,21,0,2.34,44,Urban,Good,Masonry,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
8340,2500000,1986,7667,990,0.543920611069371,66.24,95,106572,0,8,0,0,8,0,1,45,Suburban,Adequate,Wood Frame,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
4872,1750000,1985,7122,975,0.342035871643878,48.72,144,58916,0,5,0,0,10,0,2,30,Urban,Adequate,"",Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
9211,3050000,1987,8172,921,0.562907618538555,39.21,79,149450,0,10,0,0,18,0,1.8,53,Suburban,Adequate,Wood Frame,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
48822,21600000,1989,14375,1006,0.822971779723366,56.1,53,106572,15,32.4400000000001,0,0,88,0,1.8,66.8800000000001,Urban,Good,Masonry,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO
19202,2603769,1985,15000,950,0.6400659412586,82.9,95,106572,0,20,0,0,30,0,1.56,44,Suburban,Adequate,Wood Frame,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
10224,5250000,1987,13117,812,0.259815407556832,31.17,95,106572,0,0,0,0,15,15,1.46,44,Urban,"","",Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
6316,792000,1989,13721,1052,0.230151442272654,71.04,95,106572,0,6,0,0,6,0,2,19,Suburban,Adequate,"",Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
8456,5400000,1987,6534,812,0.431435567799204,66.4,95,106572,5,0,0,0,11,0,1.3,44,Urban,Good,"",Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
5969,3824500,1987,6360,812,0.469200095601092,58.12,95,120297,0,0,0,0,11,7,1.84,47,Urban,Good,"",Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
4942,1475000,1990,10247,988,0.241143490526164,64,64,63874,0,5,0,0,5,0,1.01,44,Urban,Adequate,Wood Frame,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
41930,14750000,1987,68559,1001,0.25000334018465,67.65,95,106572,12,30,0,0,8,0,1.25,44,Suburban,Adequate,Wood Frame,Los Angeles,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,YES,NO,YES,NO,NO
19938,5800000,1977,34412,812,0.289692087735816,40,161,218358,0,0,0,0,40,28,2.01,44,Suburban,Adequate,Masonry,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
13120,5500000,1987,22651,802,0.281133008405736,85.07,325.44,384750,2,13,3,0,29,0,2.28,44,Urban,Needs Improvement,"",Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
13200,2950000,1977,9148,708,0.481000481000481,78.95,130,106125,10,4,0,0,8,0,1.25,44,Suburban,"","",Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
7710,2470000,1986,12799,964,0.301195005835214,55.47,95,49400,0,8,0,0,16,0,2.08,44,Urban,Adequate,"",Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
4114,1350000,1982,6752,812,0.304659498207885,44.44,64,70740,0,0,4,0,8,0,1.25,44,Urban,Good,"",Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
20852,7800000,1988,16544,812,0.630194907087051,40,132,370512,0,24,0,0,51,0,2.45,53,Suburban,Adequate,Wood Frame,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
8621,5900000,1990,7405,812,0.58202344298601,17.86,285,231800,0,1,6,0,16,0,1.86,44,Urban,Good,Wood Frame,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
13976,5680000,1987,12558,812,0.642697881828317,78.13,95,227200,0,15,1,0,16,0,1.14,44,Urban,Needs Improvement,"",Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
16000,5900000,1986,31463,1002,0.50852756225744,78.8,95,106572,0,15,0,0,8,0,1.25,44,Suburban,Adequate,"",Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
29536,11561700,1979,21344,953,0.669871254286839,55.79,281,425683,2,25,0,0,51,2,1.73,44,Suburban,Good,Wood Frame,Los Angeles,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO
12692,3600000,1979,11705,812,0.503734779879179,70,95,106572,0,0,0,0,8,16,1.25,44,Suburban,Adequate,Masonry,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
6752,3350000,1990,5410,812,0.6240120425452,30.43,95,119282,0,0,0,0,11,7,1.63,44,Urban,"","",Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
5616,1725000,1992,11847,812,0.237021770804168,60,155,70600,1,6,0,0,13,0,2.31,25,Urban,Adequate,Wood Frame,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
37926,15600000,1988,27020,869,0.701806510579392,36.59,95,106572,10,24,0,0,41,0,0.94,44,Urban,Adequate,Masonry,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
7760,5100000,1980,10019,812,0.258214556633529,50.92,194,206082,0,0,0,0,22,6,1.68,44,Suburban,"","",Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
8329,3022500,1987,6425,919,0.648083298314423,30,35,129967,1,8,0,0,10,0,1.2,61,Urban,Adequate,Wood Frame,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
72920.6800000001,29250000,1999,87456.32,827,0.201617564562692,79.63,95,106572,56.8800000000001,32.4400000000001,7,0,8,28,1.25,21,Suburban,Good,"",Multiple,YES,NO,NO,NO,NO,NO,NO,NO,YES,NO,YES,YES,YES,NO,NO
12355,4930000,1985,12327,812,0.501075645630737,40,95,181572,2,8,2,0,19,0,1.67,42,Urban,Adequate,"",Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
7607,2600000,1987,7497,950,0.512093626561959,72.73,132,89960,0,8,0,0,14,0,1.84,55,Suburban,Adequate,Wood Frame,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
3224,1815000,1988,7249,806,0.222375684129412,60,160,83077,0,4,0,0,10,0,2.9888,44,Urban,Good,"",Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
8856,3200000,1987,21213,812,0.208740130275903,31.18,38,121558,0,12,0,0,27,0,2.9888,24,Suburban,Needs Improvement,Wood Frame,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
5096,1700000,1976,11609,812,0.219489798203767,35.22,106,79900,0,4,1,0,5,0,2,18,Urban,Needs Improvement,Wood Frame,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
72920.6800000001,29250000,1978,87456.32,908,0.179995269285927,83.03,97,106572,0,32.4400000000001,0,0,8,0,1.25,44,Suburban,Good,"",Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO
72570,20127676,1977,87456.32,737,0.344694889165132,83.03,97,106572,56.8800000000001,32.4400000000001,0,0,89.4400000000001,0,1,40,Suburban,Needs Improvement,Wood Frame,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
9292,5140000,2003,6534,812,0.798438934802571,58.69,95,106572,0,0,0,0,6,6,0.65,44,Urban,Good,Reinforced Concrete,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
6616,3450000,1988,7405,812,0.446713120509912,54.33,81,151800,0,0,0,0,13,7,1.96,44,Urban,Adequate,Wood Frame,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
6727,2905000,1988,6098,812,0.551620097074643,42.86,50,122010,0,0,0,0,12,6,1.78,42,Urban,"","",Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
13300,6212000,1989,14200,950,0.520704445368075,28.25,95,267525,0,18,0,0,41,0,2.77,55,Urban,Adequate,Wood Frame,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
16169,8950000,1987,14837,812,0.544871120860017,85.02,42,277450,7,11,1,0,31,1,1.48,44,Urban,Needs Improvement,Masonry,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
14416,3650000,1992,33541,848,0.214899884321372,69.89,95,134401,0,0,7,0,38,0,2.64,22,Urban,Adequate,Masonry,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
3844,1025000,1987,5750,769,0.668531040431867,76.37,95,40898,0,5,0,0,8,0,1.25,44,Urban,Adequate,"",Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
22578,10400000,2003,16570,1200,0.681291243950062,79.01,95,502890.48,0,21,0,0,11,0,0,44,Suburban,Adequate,Masonry,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
72920.6800000001,29250000,2003,87456.32,998,0.328297737683853,74.24,95,502890.48,56.8800000000001,32.4400000000001,0,0,8,28,1.25,44,Urban,Good,"",Los Angeles,YES,NO,NO,NO,NO,YES,NO,YES,YES,NO,YES,NO,NO,NO,NO
8944,3230000,1986,10367,812,0.431357115849094,79.58,37,113750,0,0,0,0,12,12,1.34,44,Urban,Adequate,Masonry,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
9770,3930000,1988,16993,1080,0.287471024127146,48.93,44,185174,0,5,4,0,18,0,0.92,44,Suburban,Adequate,"",Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
8114,2650000,1987,6752,812,0.400584584851447,38.22,95,106572,0,9,0,0,9,0,1.11,44,Suburban,Adequate,Wood Frame,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
33504,12900000,1987,27033,1000,0.619687324242514,49.68,10,502890.48,0,32.4400000000001,0,0,66,0,1.97,53,Urban,Good,Masonry,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO
21402,6600000,1991,11326,1000,0.472469449742177,49.68,10,361680,0,28,0,0,8,0,0,44,Urban,Adequate,Wood Frame,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
13560,5600000,1984,11935,812,0.568056142044198,49.68,72,224200,0,0,0,0,28,15,2.06,54,Urban,Adequate,Masonry,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
15188,5200000,1988,13504,981,0.5623685535709,49.68,70,235847,4,12,0,0,16,0,1.05,51,Suburban,Adequate,Masonry,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
8960,2799000,1989,7405,812,0.403365202830443,49.68,93,95233,0,0,0,0,16,8,1.79,44,Urban,Adequate,Wood Frame,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
3598,2500000,1990,7184,812,0.250417524939442,49.68,81,88872,4,0,0,0,12,0,2.9888,44,Urban,Good,Wood Frame,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
12900,2500000,1983,21432,914,0.300958588098278,49.68,172,106572,0,13,1,0,26,0,2.02,28,Suburban,Adequate,Wood Frame,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
7314,2290000,1990,8233,1400,0.444196656317868,49.68,108,83222,0,4,1,0,15,0,2.05,26,Urban,Adequate,Wood Frame,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
12118,4995000,2022,22216,1267,0.272736275410072,0,8,106572,0,2,7,2,22,0,1.81,44,Suburban,Excellent,Wood Frame,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
6555,2990000,2022,6034,812,0.543253268386008,26.32,156,106572,0,0,0,2.44000000000005,8,0,0,44,Urban,"",Wood Frame,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
43385,29250000,2016,20909,1133,0.691670492806856,75.19,111,502890.48,6,24,0,0,89.4400000000001,0,2.07,44,Urban,Good,Wood Frame,Los Angeles,NO,NO,NO,NO,NO,YES,NO,YES,NO,NO,NO,NO,YES,YES,NO
9900,3360000,2022,8039,812,0.410474462455705,60,325.44,181650,0,0,0,0,8,9,1.25,44,Suburban,Good,Wood Frame,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
7443,2950000,2022,6534,1400,0.379706152433425,26.05,81,106572,0,0,0,2.44000000000005,8,0,1.07,44,Urban,"",Wood Frame,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
6758,3240000,2022,5930,812,0.379913198349764,20,34,180050,0,0,2,2,8,0,1.18,44,Urban,"","",Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
42500,29250000,2022,31407,812,0.451081232193324,58.67,95,106572,56.8800000000001,0,0,0,8,0,1.25,44,Urban,Good,"",Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
9600,4260000,2006,7501,1200,0.639911948115939,38.46,68,203159,0,8,0,0,16,0,1.67,44,Urban,Adequate,"",Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
5138,1625000,2008,5227,1031,0.327708907254362,41.56,325.44,97373,0,0,2,1,6,1,1.17,44,Urban,Good,"",Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
15918,7705000,2022,19031,1325,0.27880292763041,0,288,106572,0,0,7,0,23,0,1.44,44,Suburban,Excellent,Wood Frame,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
6400,3e+06,2022,5828,812,0.549075322839131,0,95,106572,2,1,0,0,2,0,0.31,44,Urban,"","",Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
4217,2325000,2022,5227,812,0.403466483011938,19.94,71,143815,0,1,3,0,18,0,2.13,44,Urban,"",Wood Frame,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
5815,2545000,2017,6970,1400,0.417217121626538,30.16,73,142206,0,0,4,0,8,0,1.38,44,Urban,Good,"",Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
7062,3100000,2021,7500,812,0.313867210703165,21.21,95,155000,0,0,0,2.44000000000005,8,0,1.25,44,Suburban,Good,"",Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
60328,29250000,2022,13939,799,0.540992309458219,1.23,95,106572,41,20,0,0,8,0,1.25,44,Urban,Excellent,"",Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
6990,3150000,2022,7505,812,0.310459859005921,70.04,95,171360,0,0,0,2.44000000000005,4,0,0.57,44,Suburban,"","",Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
8611,3600000,2014,6534,812,0.439240893786348,47.2,95,146880,1,6,1,0,16,0,1.86,44,Urban,Good,"",Los Angeles,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO
29924,3050000,2013,42689,708,0.308441558441558,73.85,95,106572,50,0,0,0,8,0,1.25,44,Suburban,Adequate,"",Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
72920.6800000001,29250000,2022,17241,812,0.822971779723366,45.52,95,106572,0,0,0,0,89.4400000000001,28,1.72,44,Suburban,Excellent,"",Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
4800,2935000,2015,3990,1400,0.30075120131308,22.18,95,106572,0,0,2,0,6,0,1.25,44,Urban,"","",Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
6623,3600000,2022,6253,1400,0.353110845780437,20,71,106572,0,0,0,2.44000000000005,8,0,1.21,44,Urban,Excellent,"",Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
3212,1100000,2022,3001,812,0.535158693213115,70.07,56,106572,4,0,0,0,8,0,0,44,Urban,Good,Wood Frame,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
10206,5e+06,2019,10080,186,0.337499933035728,67.63,95,269500,30,0,0,0,8,0,0,44,Urban,"","",Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
11160,3492000,2009,18095,1275,0.319759949032939,59.21,95,106572,0,0,0,2.44000000000005,10,0,0.41,44,Suburban,Adequate,Masonry,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
12000,1099000,2022,10454,1275,0.573921028466483,77.16,95,106572,0,0,7,0,7,0,1.25,44,Urban,Excellent,"",Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
70000,849900,2022,51919,812,0.337062438062369,4.49,95,106572,0,27,7,2.44000000000005,83,0,1.66,44,Urban,"","",Los Angeles,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO
49560,1628500,2017,13639,1299,0.639580087040962,78.07,95,106572,0,16,6,0,38,0,1.25,44,Urban,Good,Wood Frame,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
8625,3100000,2022,7405,812,0.582428563711986,0,254,168020,0,0,5,0,11,0,1.28,44,Suburban,Good,"",Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
72920.6800000001,29250000,2016,37462,848,0.215340508680889,77.47,95,106572,56,32.4400000000001,0,0,89.4400000000001,28,2.9888,44,Urban,Good,Steel,Los Angeles,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO,NO,NO
26244,10500000,2014,14641,800,0.394385006648673,34.88,95,106572,25,0,0,0,25,0,1.25,44,Urban,Good,Wood Frame,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
72920.6800000001,11750000,2022,50903,812,0.822971779723366,70.51,95,106572,56.8800000000001,0,0,0,8,0,1.25,44,Suburban,Good,"",Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
45135,17500000,2016,10751,778,0.524788391777509,80.11,71,502890.48,16,18,0,0,42,8,0.93,44,CBD,Good,Masonry,Los Angeles,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO
56266,10230000,2022,14810,789,0.633203694701021,73.01,95,106572,27,11,0,0,56,0,1,44,Urban,Excellent,"",Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
6105,3100000,2022,6751,1400,0.301436109764812,20,27,167139,0,0,2,2,8,0,1.31,44,Urban,"","",Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
6404,2460000,2022,8792,1400,0.242845885337614,0,239,117588,0,4,0,0,10,0,0.31,44,Urban,"",Wood Frame,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
